epochSeconds,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
1450181240.555,3.3,0.002,0.0,0.0,0.0,0.046,0.108,0.113
1450181240.662,3.3,0.002,0.0,0.0,0.0,0.046,0.108,0.113
1450181240.787,3.3,0.002,0.0,0.0,0.0,0.042,0.118,0.122
1450181240.88,3.3,0.002,0.0,0.0,0.0,0.042,0.118,0.122
1450181241.006,3.3,0.004,0.001,0.0,0.0,0.041,0.113,0.118
1450181241.102,3.3,0.004,0.001,0.0,0.0,0.041,0.113,0.118
1450181241.219,3.3,0.002,0.0,0.0,0.0,0.044,0.122,0.118
1450181241.327,3.3,0.002,0.0,0.0,0.0,0.044,0.122,0.118
1450181241.506,3.3,0.002,0.001,0.0,0.0,0.043,0.124,0.123
1450181241.739,3.3,0.002,0.001,0.0,0.0,0.044,0.115,0.116
1450181241.876,3.3,0.002,0.0,0.0,0.0,0.044,0.121,0.118
1450181241.973,3.3,0.003,0.001,0.0,0.0,0.041,0.113,0.115
1450181242.093,3.3,0.003,0.001,0.0,0.0,0.041,0.113,0.115
1450181242.315,3.3,0.003,0.001,0.0,0.0,0.045,0.117,0.119
1450181242.409,3.3,0.002,0.0,0.0,0.0,0.045,0.107,0.117
1450181242.533,3.3,0.002,0.0,0.0,0.0,0.045,0.107,0.117
1450181242.628,3.3,0.002,0.001,0.0,0.0,0.044,0.113,0.117
1450181242.75,3.3,0.002,0.001,0.0,0.0,0.044,0.113,0.117
1450181242.845,3.3,0.002,0.001,0.0,0.0,0.044,0.11,0.122
1450181242.969,3.3,0.002,0.001,0.0,0.0,0.044,0.11,0.122
1450181243.064,3.3,0.002,0.001,0.0,0.0,0.043,0.116,0.008
1450181243.185,3.3,0.002,0.001,0.0,0.0,0.043,0.116,0.008
1450181243.284,3.3,0.002,0.0,0.0,0.0,0.0,0.0,0.0
1450181243.486,3.3,0.002,0.0,0.0,0.0,0.0,0.0,0.0
1450181243.704,3.3,0.002,0.0,0.0,0.0,0.0,0.0,0.0
1450181243.831,3.3,0.002,0.0,0.0,0.0,0.104,0.0,0.0
1450181243.972,3.3,0.002,0.0,0.0,0.0,0.104,0.0,0.0
1450181244.049,3.3,0.002,0.0,0.0,0.0,0.279,0.0,0.0
1450181244.166,3.3,0.002,0.0,0.0,0.0,0.279,0.0,0.0
1450181244.27,3.3,0.002,0.0,0.0,0.0,0.326,0.0,0.0
1450181244.386,3.3,0.002,0.0,0.0,0.0,0.326,0.0,0.0
1450181244.491,3.3,0.003,0.0,0.0,0.0,0.363,0.0,0.0
1450181244.599,3.3,0.003,0.0,0.0,0.0,0.363,0.0,0.0
1450181244.719,3.3,0.002,0.0,0.0,0.0,0.356,0.0,0.0
1450181244.851,3.3,0.002,0.0,0.0,0.0,0.311,0.0,0.0
1450181244.922,3.3,0.002,0.0,0.0,0.0,0.311,0.0,0.0
1450181245.045,3.3,0.003,0.0,0.0,0.0,0.344,0.0,0.0
1450181245.139,3.3,0.003,0.0,0.0,0.0,0.344,0.0,0.0
1450181245.261,3.3,0.005,0.502,0.895,0.0,0.302,0.0,0.0
1450181245.36,3.3,0.005,0.502,0.895,0.0,0.302,0.0,0.0
1450181245.561,3.3,0.036,0.496,0.88,0.0,0.323,0.0,0.0
1450181245.766,3.3,0.063,0.496,0.882,0.0,0.33,0.0,0.0
1450181245.915,3.3,0.09,0.493,0.895,0.0,0.343,0.0,0.0
1450181246.016,3.3,0.09,0.493,0.895,0.0,0.343,0.0,0.0
1450181246.135,3.3,0.111,0.495,0.885,0.0,0.363,0.0,0.0
1450181246.23,3.3,0.111,0.495,0.885,0.0,0.363,0.0,0.0
1450181246.353,3.3,0.139,0.494,0.894,0.0,0.359,0.0,0.0
1450181246.456,3.3,0.161,0.497,0.889,0.0,0.303,0.0,0.0
1450181246.574,3.3,0.161,0.497,0.889,0.0,0.303,0.0,0.0
1450181246.671,3.3,0.183,0.499,0.893,0.0,0.344,0.0,0.0
1450181246.789,3.3,0.183,0.499,0.893,0.0,0.344,0.0,0.0
1450181246.886,3.3,0.2,0.5,0.894,0.0,0.33,0.0,0.0
1450181247.009,3.3,0.2,0.5,0.894,0.0,0.33,0.0,0.0
1450181247.105,3.3,0.222,0.504,0.885,0.0,0.331,0.0,0.0
1450181247.227,3.3,0.222,0.504,0.885,0.0,0.331,0.0,0.0
1450181247.326,3.3,0.216,0.502,0.898,0.0,0.339,0.0,0.069
1450181247.492,3.3,0.216,0.502,0.898,0.0,0.339,0.0,0.069
1450181247.747,3.3,0.003,0.001,0.0,0.0,0.044,0.109,0.126
1450181247.989,3.3,0.003,0.001,0.0,0.0,0.041,0.107,0.122
1450181248.117,3.3,0.004,0.0,0.0,0.0,0.044,0.116,0.119
1450181248.207,3.3,0.004,0.0,0.0,0.0,0.044,0.116,0.119
1450181248.31,3.3,0.004,0.0,0.0,0.0,0.044,0.116,0.119
1450181248.427,3.3,0.004,0.0,0.0,0.0,0.044,0.114,0.116
1450181248.526,3.3,0.002,0.001,0.0,0.0,0.046,0.114,0.117
1450181248.64,3.3,0.002,0.001,0.0,0.0,0.046,0.114,0.117
1450181248.754,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.116
1450181248.85,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.116
1450181248.971,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.117
1450181249.196,3.3,0.004,0.0,0.0,0.0,0.045,0.12,0.119
1450181249.295,3.3,0.004,0.0,0.0,0.0,0.045,0.12,0.119
1450181249.412,3.3,0.002,0.001,0.0,0.0,0.046,0.118,0.127
1450181249.592,3.3,0.002,0.001,0.0,0.0,0.046,0.118,0.127
1450181249.787,3.3,0.002,0.001,0.0,0.0,0.044,0.117,0.119
1450181249.855,3.3,0.002,0.001,0.0,0.0,0.044,0.117,0.119
1450181249.954,3.3,0.002,0.001,0.0,0.0,0.044,0.117,0.119
1450181250.057,3.3,0.002,0.001,0.0,0.0,0.043,0.111,0.116
1450181250.172,3.3,0.002,0.001,0.0,0.0,0.044,0.112,0.111
1450181250.274,3.3,0.002,0.001,0.0,0.0,0.044,0.112,0.111
1450181250.394,3.3,0.004,0.0,0.0,0.0,0.044,0.107,0.114
1450181250.491,3.3,0.004,0.0,0.0,0.0,0.044,0.107,0.114
1450181250.611,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.121
1450181250.709,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.121
1450181250.831,3.3,0.002,0.001,0.0,0.0,0.043,0.116,0.115
1450181250.931,3.3,0.002,0.001,0.0,0.0,0.043,0.116,0.115
1450181251.047,3.3,0.002,0.0,0.0,0.0,0.044,0.118,0.116
1450181251.159,3.3,0.002,0.0,0.0,0.0,0.044,0.118,0.116
1450181251.26,3.3,0.004,0.001,0.0,0.0,0.044,0.117,0.119
1450181251.375,3.3,0.004,0.001,0.0,0.0,0.044,0.117,0.119
1450181251.534,3.3,0.002,0.001,0.0,0.0,0.039,0.112,0.117
1450181251.766,3.3,0.003,0.001,0.0,0.0,0.046,0.114,0.116
1450181251.91,3.3,0.002,0.0,0.0,0.0,0.045,0.11,0.119
1450181252.03,3.3,0.004,0.001,0.0,0.0,0.039,0.117,0.116
1450181252.134,3.3,0.004,0.001,0.0,0.0,0.039,0.117,0.116
1450181252.249,3.3,0.002,0.0,0.0,0.0,0.045,0.11,0.113
1450181252.347,3.3,0.002,0.0,0.0,0.0,0.045,0.11,0.113
1450181252.466,3.3,0.002,0.001,0.0,0.0,0.042,0.113,0.126
1450181252.567,3.3,0.002,0.001,0.0,0.0,0.042,0.113,0.126
1450181252.691,3.3,0.003,0.0,0.0,0.0,0.043,0.113,0.124
1450181252.787,3.3,0.003,0.0,0.0,0.0,0.043,0.113,0.124
1450181252.902,3.3,0.002,0.001,0.0,0.0,0.044,0.116,0.121
1450181253.002,3.3,0.002,0.001,0.0,0.0,0.044,0.116,0.121
1450181253.124,3.3,0.002,0.001,0.0,0.0,0.043,0.113,0.112
1450181253.227,3.3,0.002,0.001,0.0,0.0,0.043,0.113,0.112
1450181253.332,3.3,0.002,0.0,0.0,0.0,0.045,0.111,0.116
1450181253.447,3.3,0.002,0.0,0.0,0.0,0.045,0.111,0.116
1450181253.632,3.3,0.002,0.0,0.0,0.0,0.042,0.106,0.118
1450181253.815,3.3,0.002,0.0,0.0,0.0,0.043,0.106,0.11
1450181253.989,3.3,0.002,0.0,0.0,0.0,0.043,0.113,0.118
1450181254.107,3.3,0.002,0.0,0.0,0.0,0.042,0.106,0.113
1450181254.225,3.3,0.002,0.0,0.0,0.0,0.042,0.106,0.113
1450181254.337,3.3,0.004,0.001,0.0,0.0,0.044,0.111,0.11
1450181254.422,3.3,0.004,0.001,0.0,0.0,0.044,0.111,0.11
1450181254.539,3.3,0.002,0.001,0.0,0.0,0.042,0.115,0.12
1450181254.668,3.3,0.002,0.001,0.0,0.0,0.044,0.114,0.115
1450181254.749,3.3,0.002,0.001,0.0,0.0,0.044,0.114,0.115
1450181254.863,3.3,0.002,0.001,0.0,0.0,0.045,0.118,0.119
1450181254.981,3.3,0.002,0.001,0.0,0.0,0.045,0.118,0.119
1450181255.095,3.3,0.002,0.0,0.0,0.0,0.043,0.111,0.12
1450181255.213,3.3,0.002,0.0,0.0,0.0,0.043,0.111,0.12
1450181255.324,3.3,0.002,0.0,0.0,0.0,0.041,0.117,0.12
1450181255.408,3.3,0.002,0.0,0.0,0.0,0.041,0.117,0.12
1450181255.574,3.3,0.002,0.0,0.0,0.0,0.042,0.11,0.111
1450181255.739,3.3,0.002,0.0,0.0,0.0,0.042,0.11,0.111
1450181255.845,3.3,0.002,0.0,0.0,0.0,0.044,0.114,0.118
1450181255.965,3.3,0.002,0.001,0.0,0.0,0.044,0.113,0.112
1450181256.083,3.3,0.002,0.0,0.0,0.0,0.043,0.113,0.115
1450181256.198,3.3,0.002,0.0,0.0,0.0,0.043,0.113,0.115
1450181256.279,3.3,0.002,0.0,0.0,0.0,0.043,0.114,0.115
1450181256.395,3.3,0.002,0.0,0.0,0.0,0.043,0.114,0.115
1450181256.516,3.3,0.003,0.0,0.0,0.0,0.044,0.113,0.119
1450181256.634,3.3,0.003,0.0,0.0,0.0,0.044,0.113,0.119
1450181256.748,3.3,0.004,0.001,0.0,0.0,0.043,0.112,0.121
1450181256.83,3.3,0.004,0.001,0.0,0.0,0.043,0.112,0.121
1450181256.935,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.12
1450181257.071,3.3,0.002,0.001,0.0,0.0,0.044,0.118,0.12
1450181257.166,3.3,0.002,0.001,0.0,0.0,0.044,0.114,0.116
1450181257.26,3.3,0.002,0.001,0.0,0.0,0.044,0.114,0.116
1450181257.378,3.3,0.003,0.001,0.0,0.0,0.043,0.112,0.117
1450181257.556,3.3,0.003,0.001,0.0,0.0,0.043,0.112,0.117
1450181257.774,3.3,0.002,0.0,0.0,0.0,0.039,0.116,0.124
1450181257.921,3.3,0.003,0.0,0.0,0.0,0.043,0.12,0.118
1450181258.039,3.3,0.003,0.0,0.0,0.0,0.043,0.12,0.118
1450181258.141,3.3,0.002,0.001,0.0,0.0,0.045,0.122,0.122
1450181258.244,3.3,0.002,0.001,0.0,0.0,0.045,0.122,0.122
1450181258.355,3.3,0.002,0.001,0.0,0.0,0.044,0.122,0.124
1450181258.473,3.3,0.002,0.001,0.0,0.0,0.044,0.122,0.124
1450181258.574,3.3,0.004,0.001,0.0,0.0,0.045,0.128,0.12
1450181258.694,3.3,0.004,0.001,0.0,0.0,0.045,0.128,0.12
1450181258.79,3.3,0.004,0.001,0.0,0.0,0.045,0.115,0.122
1450181258.935,3.3,0.004,0.001,0.0,0.0,0.045,0.115,0.122
1450181259.013,3.3,0.003,0.001,0.0,0.0,0.046,0.122,0.122
1450181259.133,3.3,0.003,0.001,0.0,0.0,0.046,0.122,0.122
1450181259.246,3.3,0.002,0.0,0.0,0.0,0.046,0.123,0.124
1450181259.35,3.3,0.002,0.0,0.0,0.0,0.046,0.123,0.124
1450181259.446,3.3,0.002,0.001,0.0,0.0,0.047,0.124,0.125
1450181259.65,3.3,0.004,0.001,0.0,0.0,0.046,0.118,0.12
1450181259.841,3.3,0.004,0.001,0.0,0.0,0.046,0.118,0.12
1450181260.008,3.3,0.002,0.001,0.0,0.0,0.047,0.122,0.117
1450181260.106,3.3,0.002,0.001,0.0,0.0,0.047,0.122,0.117
1450181260.218,3.3,0.002,0.0,0.0,0.0,0.046,0.117,0.12
1450181260.336,3.3,0.002,0.0,0.0,0.0,0.046,0.117,0.12
1450181260.426,3.3,0.004,0.001,0.0,0.0,0.044,0.115,0.119
1450181260.546,3.3,0.004,0.001,0.0,0.0,0.044,0.115,0.119
1450181260.768,3.3,0.002,0.001,0.0,0.0,0.045,0.122,0.122
1450181260.881,3.3,0.001,0.001,0.0,0.0,0.043,0.125,0.122
1450181260.978,3.3,0.001,0.001,0.0,0.0,0.043,0.125,0.122
1450181261.096,3.3,0.001,0.0,0.0,0.0,0.045,0.113,0.12
1450181261.196,3.3,0.001,0.0,0.0,0.0,0.045,0.113,0.12
1450181261.311,3.3,0.004,0.001,0.0,0.0,0.044,0.119,0.115
1450181261.431,3.3,0.002,0.001,0.0,0.0,0.043,0.123,0.116
1450181261.615,3.3,0.002,0.001,0.0,0.0,0.043,0.123,0.116
1450181261.868,3.3,0.002,0.001,0.0,0.0,0.044,0.111,0.116
1450181261.96,3.3,0.002,0.001,0.0,0.0,0.044,0.111,0.116
1450181262.068,3.3,0.002,0.0,0.0,0.0,0.039,0.111,0.122
1450181262.191,3.3,0.002,0.0,0.0,0.0,0.039,0.111,0.122
1450181262.29,3.3,0.002,0.001,0.0,0.0,0.046,0.121,0.119
1450181262.405,3.3,0.002,0.001,0.0,0.0,0.046,0.121,0.119
1450181262.503,3.3,0.002,0.0,0.0,0.0,0.042,0.112,0.118
1450181262.621,3.3,0.002,0.0,0.0,0.0,0.042,0.112,0.118
1450181262.734,3.3,0.001,0.0,0.0,0.0,0.043,0.118,0.126
1450181262.829,3.3,0.001,0.0,0.0,0.0,0.043,0.118,0.126
1450181262.951,3.3,0.004,0.0,0.0,0.0,0.042,0.114,0.116
1450181263.051,3.3,0.004,0.0,0.0,0.0,0.042,0.114,0.116
1450181263.171,3.3,0.002,0.0,0.0,0.0,0.043,0.119,0.113
1450181263.269,3.3,0.002,0.0,0.0,0.0,0.043,0.119,0.113
1450181263.388,3.3,0.002,0.001,0.0,0.0,0.043,0.117,0.115
1450181263.491,3.3,0.001,0.0,0.0,0.0,0.044,0.113,0.122
1450181263.676,3.3,0.001,0.0,0.0,0.0,0.044,0.113,0.122
1450181263.874,3.3,0.002,0.0,0.0,0.0,0.042,0.106,0.112
1450181264.043,3.3,0.002,0.0,0.0,0.0,0.041,0.114,0.116
1450181264.159,3.3,0.002,0.0,0.0,0.0,0.042,0.111,0.121
1450181264.25,3.3,0.002,0.0,0.0,0.0,0.042,0.111,0.121
1450181264.37,3.3,0.003,0.0,0.0,0.0,0.044,0.118,0.123
1450181264.476,3.3,0.003,0.0,0.0,0.0,0.044,0.118,0.123
1450181264.591,3.3,0.004,0.0,0.0,0.0,0.045,0.114,0.12
1450181264.686,3.3,0.004,0.0,0.0,0.0,0.045,0.114,0.12
1450181264.804,3.3,0.002,0.001,0.0,0.0,0.045,0.124,0.119
1450181264.913,3.3,0.002,0.0,0.0,0.0,0.044,0.119,0.125
1450181265.031,3.3,0.002,0.0,0.0,0.0,0.044,0.119,0.125
1450181265.135,3.3,0.003,0.001,0.0,0.0,0.043,0.113,0.118
1450181265.243,3.3,0.003,0.001,0.0,0.0,0.043,0.113,0.118
1450181265.344,3.3,0.003,0.001,0.0,0.0,0.043,0.113,0.118
1450181265.461,3.3,0.002,0.0,0.0,0.0,0.042,0.117,0.12
1450181265.62,3.3,0.002,0.001,0.0,0.0,0.045,0.121,0.127
1450181265.869,3.3,0.002,0.001,0.0,0.0,0.045,0.116,0.125
1450181266.0,3.3,0.004,0.001,0.0,0.0,0.043,0.119,0.112
1450181266.106,3.3,0.004,0.001,0.0,0.0,0.043,0.119,0.112
1450181266.23,3.3,0.002,0.001,0.0,0.0,0.041,0.119,0.126
1450181266.329,3.3,0.002,0.001,0.0,0.0,0.041,0.119,0.126
1450181266.444,3.3,0.002,0.001,0.0,0.0,0.045,0.123,0.125
1450181266.548,3.3,0.002,0.001,0.0,0.0,0.045,0.123,0.125
1450181266.67,3.3,0.002,0.0,0.0,0.0,0.046,0.117,0.122
1450181266.761,3.3,0.002,0.0,0.0,0.0,0.046,0.117,0.122
1450181266.875,3.3,0.002,0.0,0.0,0.0,0.044,0.121,0.123
1450181266.983,3.3,0.002,0.001,0.0,0.0,0.046,0.121,0.129
1450181267.096,3.3,0.002,0.001,0.0,0.0,0.046,0.121,0.129
1450181267.206,3.3,0.003,0.001,0.0,0.0,0.042,0.123,0.123
1450181267.31,3.3,0.003,0.001,0.0,0.0,0.042,0.123,0.123
1450181267.431,3.3,0.001,0.001,0.0,0.0,0.045,0.12,0.126
1450181267.525,3.3,0.001,0.001,0.0,0.0,0.045,0.12,0.126
1450181267.708,3.3,0.0,0.001,0.0,0.0,0.045,0.123,0.129
1450181267.916,3.3,0.004,0.001,0.0,0.0,0.045,0.123,0.118
1450181268.081,3.3,0.002,0.0,0.0,0.0,0.045,0.121,0.12
1450181268.18,3.3,0.002,0.0,0.0,0.0,0.045,0.121,0.12
1450181268.306,3.3,0.003,0.001,0.0,0.0,0.045,0.114,0.12
1450181268.401,3.3,0.003,0.001,0.0,0.0,0.045,0.114,0.12
1450181268.521,3.3,0.002,0.0,0.0,0.0,0.045,0.114,0.126
1450181268.62,3.3,0.002,0.0,0.0,0.0,0.045,0.114,0.126
1450181268.744,3.3,0.003,0.001,0.0,0.0,0.045,0.111,0.123
1450181268.838,3.3,0.003,0.001,0.0,0.0,0.045,0.115,0.12
1450181268.955,3.3,0.003,0.001,0.0,0.0,0.045,0.115,0.12
1450181269.054,3.3,0.002,0.0,0.0,0.0,0.043,0.116,0.122
1450181269.178,3.3,0.002,0.0,0.0,0.0,0.043,0.116,0.122
1450181269.271,3.3,0.001,0.0,0.0,0.0,0.043,0.115,0.117
1450181269.394,3.3,0.001,0.0,0.0,0.0,0.043,0.115,0.117
1450181269.49,3.3,0.002,0.0,0.0,0.0,0.042,0.115,0.118
1450181269.685,3.3,0.002,0.0,0.0,0.0,0.042,0.115,0.118
1450181269.915,3.3,0.002,0.0,0.0,0.0,0.041,0.113,0.115
1450181270.05,3.3,0.002,0.0,0.0,0.0,0.044,0.119,0.119
1450181270.149,3.3,0.002,0.001,0.0,0.0,0.044,0.113,0.12
1450181270.266,3.3,0.002,0.001,0.0,0.0,0.044,0.113,0.12
1450181270.368,3.3,0.004,0.001,0.0,0.0,0.044,0.117,0.116
1450181270.488,3.3,0.002,0.001,0.0,0.0,0.043,0.115,0.121
1450181270.588,3.3,0.002,0.001,0.0,0.0,0.043,0.115,0.121
1450181270.706,3.3,0.004,0.001,0.0,0.0,0.043,0.116,0.116
1450181270.802,3.3,0.004,0.001,0.0,0.0,0.043,0.116,0.116
1450181270.929,3.3,0.002,0.0,0.0,0.0,0.043,0.113,0.121
1450181271.02,3.3,0.002,0.0,0.0,0.0,0.043,0.113,0.121
1450181271.139,3.3,0.004,0.001,0.0,0.0,0.043,0.117,0.122
1450181271.24,3.3,0.004,0.001,0.0,0.0,0.043,0.117,0.122
1450181271.363,3.3,0.002,0.001,0.0,0.0,0.045,0.119,0.116
1450181271.467,3.3,0.002,0.001,0.0,0.0,0.045,0.119,0.116
1450181271.648,3.3,0.003,0.0,0.0,0.0,0.046,0.119,0.122
1450181271.863,3.3,0.002,0.001,0.0,0.0,0.046,0.116,0.118
1450181272.003,3.3,0.001,0.001,0.0,0.0,0.045,0.115,0.118
1450181272.123,3.3,0.002,0.001,0.0,0.0,0.045,0.12,0.127
1450181272.224,3.3,0.002,0.001,0.0,0.0,0.045,0.12,0.127
1450181272.342,3.3,0.002,0.001,0.0,0.0,0.045,0.118,0.12
1450181272.447,3.3,0.002,0.001,0.0,0.0,0.045,0.118,0.12
1450181272.554,3.3,0.002,0.001,0.0,0.0,0.045,0.123,0.126
1450181272.66,3.3,0.002,0.001,0.0,0.0,0.045,0.123,0.126
1450181272.78,3.3,0.002,0.0,0.0,0.0,0.045,0.111,0.124
1450181272.875,3.3,0.002,0.0,0.0,0.0,0.045,0.111,0.124
1450181272.998,3.3,0.003,0.001,0.0,0.0,0.045,0.12,0.123
1450181273.095,3.3,0.003,0.001,0.0,0.0,0.045,0.12,0.123
1450181273.214,3.3,0.003,0.0,0.0,0.0,0.043,0.116,0.116
1450181273.328,3.3,0.003,0.0,0.0,0.0,0.043,0.116,0.116
1450181273.424,3.3,0.002,0.001,0.0,0.0,0.043,0.117,0.114
1450181273.547,3.3,0.002,0.001,0.0,0.0,0.043,0.117,0.114
1450181273.698,3.3,0.002,0.0,0.0,0.0,0.042,0.111,0.11
1450181273.944,3.3,0.002,0.0,0.0,0.0,0.044,0.112,0.115
1450181274.079,3.3,0.002,0.0,0.0,0.0,0.039,0.111,0.11
1450181274.197,3.3,0.002,0.0,0.0,0.0,0.042,0.109,0.114
1450181274.295,3.3,0.002,0.0,0.0,0.0,0.042,0.109,0.114
1450181274.419,3.3,0.003,0.0,0.0,0.0,0.04,0.052,0.0
1450181274.524,3.3,0.003,0.0,0.0,0.0,0.04,0.052,0.0
1450181274.629,3.3,0.001,0.0,0.0,0.0,0.0,0.0,0.0
1450181274.744,3.3,0.001,0.0,0.0,0.0,0.0,0.0,0.0
1450181274.842,3.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0
1450181274.977,3.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0
1450181275.063,3.3,0.002,0.0,0.0,0.0,0.0,0.0,0.0
1450181275.183,3.3,0.002,0.0,0.0,0.0,0.0,0.0,0.0
1450181275.279,3.3,0.002,0.0,0.0,0.0,0.117,0.0,0.0
1450181275.398,3.3,0.003,0.0,0.0,0.0,0.278,0.0,0.0
1450181275.5,3.3,0.003,0.0,0.0,0.0,0.278,0.0,0.0
1450181275.692,3.3,0.003,0.0,0.0,0.0,0.278,0.0,0.0
1450181275.958,3.3,0.004,0.0,0.0,0.0,0.346,0.0,0.0
1450181276.045,3.3,0.002,0.0,0.0,0.0,0.343,0.0,0.0
1450181276.165,3.3,0.002,0.0,0.0,0.0,0.343,0.0,0.0
1450181276.263,3.3,0.003,0.0,0.0,0.0,0.39,0.0,0.0
1450181276.382,3.3,0.003,0.0,0.0,0.0,0.39,0.0,0.0
1450181276.48,3.3,0.003,0.0,0.0,0.0,0.317,0.0,0.0
1450181276.605,3.3,0.003,0.0,0.0,0.0,0.317,0.0,0.0
1450181276.699,3.3,0.006,0.498,1.014,0.0,0.319,0.0,0.0
1450181276.819,3.3,0.006,0.498,1.014,0.0,0.319,0.0,0.0
1450181276.915,3.3,0.042,0.497,1.024,0.0,0.323,0.0,0.0
1450181277.043,3.3,0.064,0.5,1.054,0.0,0.315,0.0,0.0
1450181277.135,3.3,0.064,0.5,1.054,0.0,0.315,0.0,0.0
1450181277.257,3.3,0.093,0.501,1.044,0.0,0.371,0.0,0.001
1450181277.357,3.3,0.093,0.501,1.044,0.0,0.371,0.0,0.001
1450181277.475,3.3,0.12,0.502,1.018,0.0,0.336,0.0,0.0
1450181277.574,3.3,0.12,0.502,1.018,0.0,0.336,0.0,0.0
1450181277.75,3.3,0.142,0.497,1.045,0.0,0.346,0.0,0.0
1450181277.965,3.3,0.166,0.494,1.055,0.0,0.342,0.0,0.0
1450181278.13,3.3,0.185,0.494,1.031,0.0,0.35,0.0,0.001
1450181278.228,3.3,0.185,0.494,1.031,0.0,0.35,0.0,0.001
1450181278.352,3.3,0.202,0.493,1.043,0.0,0.369,0.0,0.0
1450181278.445,3.3,0.202,0.493,1.043,0.0,0.369,0.0,0.0
1450181278.565,3.3,0.219,0.494,1.041,0.0,0.316,0.0,0.0
1450181278.663,3.3,0.22,0.496,1.036,0.0,0.291,0.005,0.118
1450181278.788,3.3,0.22,0.496,1.036,0.0,0.291,0.005,0.118
1450181278.883,3.3,0.002,0.001,0.0,0.0,0.043,0.117,0.125
1450181279.002,3.3,0.002,0.001,0.0,0.0,0.043,0.117,0.125
1450181279.114,3.3,0.002,0.001,0.0,0.0,0.042,0.115,0.119
1450181279.212,3.3,0.002,0.001,0.0,0.0,0.042,0.115,0.119
1450181279.329,3.3,0.002,0.001,0.0,0.0,0.044,0.12,0.112
